BusinessEntityID,PersonType,NameStyle,Title,FirstName,MiddleName,LastName,Suffix,EmailPromotion,AdditionalContactInfo,rowguid,ModifiedDate,BirthDate,MaritalStatus,YearlyIncome,Gender,TotalChildren,Education,Occupation,HomeOwnerFlag,NumberCarsOwned
15160,IN,0,NULL,Kendra,H,Gill,NULL,1,NULL,1cf27c9f-3a55-436b-bb4b-f44ab723779a,2013-12-13 00:00:00.000,1941-06-06 00:00:00.000,M,15384,F,1,Partial College,Manual,1,0
15161,IN,0,NULL,Kendra,L,Vazquez,NULL,0,NULL,5059400e-be2c-4151-a4d6-90bfb983db3a,2013-11-21 00:00:00.000,1968-06-13 00:00:00.000,S,35044,F,1,Partial College,Manual,0,0
15162,IN,0,NULL,Bryan,E,Bailey,NULL,0,NULL,c13a308c-6bf6-482d-920a-e4a6dde37cb2,2012-06-17 00:00:00.000,1966-08-20 00:00:00.000,S,44812,M,2,Partial College,Manual,1,0
15163,IN,0,NULL,Kendra,NULL,Blanco,NULL,0,NULL,f135247a-bf1d-4f85-9b29-d1a761ce86d4,2013-11-13 00:00:00.000,1944-08-25 00:00:00.000,M,86710,F,3,"Bachelors ",Management,1,4
15164,IN,0,NULL,Garrett,NULL,Bailey,NULL,1,NULL,cc2834a1-834b-4f8c-85cc-6aaf41a7d9ad,2014-05-12 00:00:00.000,1954-04-15 00:00:00.000,M,112424,M,3,High School,Professional,1,4
15165,IN,0,NULL,Kendra,NULL,Serrano,NULL,1,NULL,16490609-0e80-4eb2-818f-0d9d34a19f27,2013-08-26 00:00:00.000,1957-03-22 00:00:00.000,M,22953,F,1,Partial College,Manual,0,0
15166,IN,0,NULL,Steven,NULL,Bailey,NULL,0,NULL,7359289d-900f-4715-9884-7ae6735d30fa,2014-03-03 00:00:00.000,1951-04-18 00:00:00.000,M,79364,M,2,Partial College,Professional,0,1
15167,IN,0,NULL,Kendra,NULL,Ramos,NULL,2,NULL,f40c968c-c628-4e9a-a1db-9de78882e2c4,2014-04-20 00:00:00.000,1975-04-07 00:00:00.000,S,107292,F,0,"Bachelors ",Professional,1,3
15168,IN,0,NULL,Kendra,NULL,Carlson,NULL,1,NULL,c67303f9-7db8-4342-83c6-3c18c36bef2b,2014-02-07 00:00:00.000,1973-03-06 00:00:00.000,S,12441,F,0,Partial High School,Manual,0,2
15169,IN,0,NULL,Adrian,NULL,Bailey,NULL,1,NULL,7810ed23-c64b-44cc-bb24-5a2b34ff5102,2014-04-15 00:00:00.000,1952-01-05 00:00:00.000,M,82487,M,2,High School,Professional,0,2
15170,IN,0,NULL,Cody,G,Bailey,NULL,0,NULL,af2175c2-b41b-4daf-972c-742f6a6bbd2a,2014-05-26 00:00:00.000,1969-10-09 00:00:00.000,M,79567,M,1,Graduate Degree,Professional,1,0
15171,IN,0,NULL,Kendra,NULL,Suarez,NULL,0,NULL,32d4c4ac-6df8-4247-9e3e-acf52af84403,2014-03-03 00:00:00.000,1945-04-13 00:00:00.000,M,94278,F,3,"Bachelors ",Management,1,4
15172,IN,0,NULL,Charles,C,Bailey,NULL,0,NULL,72aa60dd-75be-4225-bc7b-45c95567b8a3,2013-08-22 00:00:00.000,1976-04-02 00:00:00.000,M,47186,M,0,High School,Skilled Manual,1,2
15173,IN,0,NULL,Kendra,NULL,Sanz,NULL,2,NULL,ca2e8f14-1106-480e-a896-08d6458adb7b,2012-12-06 00:00:00.000,1960-04-15 00:00:00.000,S,49940,F,3,"Bachelors ",Clerical,1,0
15174,IN,0,NULL,Eduardo,L,Bailey,NULL,1,NULL,f51ff45b-0b3b-437f-8553-70e32db9a3d8,2013-08-16 00:00:00.000,1958-02-15 00:00:00.000,M,39053,M,1,Partial College,Clerical,1,1
15175,IN,0,NULL,Kendra,NULL,Rubio,NULL,2,NULL,fe7bf628-abc5-4394-b3c4-4a0196cf3f67,2011-07-05 00:00:00.000,1969-08-16 00:00:00.000,M,92011,F,1,Graduate Degree,Management,1,0
15176,IN,0,NULL,Richard,N,Bailey,NULL,0,NULL,cf8d9a88-60a4-4434-bd96-7e52024ebcaf,2011-07-30 00:00:00.000,1968-02-18 00:00:00.000,S,92619,M,4,"Bachelors ",Management,1,1
15177,IN,0,NULL,Kendra,NULL,Ortega,NULL,0,NULL,476743e8-c6ea-4123-ac5b-034383bda223,2013-10-04 00:00:00.000,1969-09-18 00:00:00.000,S,26167,F,2,High School,Manual,0,0
15178,IN,0,NULL,Marcus,L,Bailey,NULL,1,NULL,76918af0-caf6-4c90-aa74-18469f9c6540,2013-07-02 00:00:00.000,1979-08-18 00:00:00.000,S,45234,M,0,Partial High School,Clerical,0,2
15179,IN,0,NULL,Ian,R,Bailey,NULL,2,NULL,24a489cc-1738-4c92-8fa1-124f28fcf301,2013-07-11 00:00:00.000,1965-02-19 00:00:00.000,S,55276,M,0,"Bachelors ",Professional,0,1
15180,IN,0,NULL,Lucas,J,Bailey,NULL,0,NULL,1941bb31-e701-4926-a3db-32e7d0bac121,2013-11-16 00:00:00.000,1948-09-10 00:00:00.000,S,41571,M,4,High School,Professional,1,2
15181,IN,0,NULL,Paula,NULL,Blanco,NULL,0,NULL,df65c14d-c543-4052-aa80-89a22a0269c4,2013-10-27 00:00:00.000,1961-08-21 00:00:00.000,M,30833,F,1,Graduate Degree,Clerical,1,0
15182,IN,0,NULL,Teresa,D,Martin,NULL,1,NULL,25b93b0b-3797-42a1-8578-3189bdff4294,2013-12-09 00:00:00.000,1960-10-17 00:00:00.000,S,21521,F,1,Partial College,Manual,1,0
15183,IN,0,NULL,Teresa,D,Gomez,NULL,2,NULL,3eaf773c-ebba-4e0f-bd89-258f8aebb35f,2013-03-18 00:00:00.000,1977-11-13 00:00:00.000,S,16134,F,0,High School,Manual,0,2
15184,IN,0,NULL,Seth,R,Bailey,NULL,0,NULL,0fc1b8a0-31b4-466e-bf8d-1ae8c82a6562,2013-11-29 00:00:00.000,1944-05-21 00:00:00.000,M,36575,M,4,High School,Professional,1,2
15185,IN,0,NULL,Teresa,NULL,Ruiz,NULL,1,NULL,26b381d7-0838-41db-ab7b-742c0e726753,2011-09-14 00:00:00.000,1973-07-17 00:00:00.000,S,32112,F,0,Partial High School,Manual,0,2
15186,IN,0,NULL,Xavier,NULL,Bailey,NULL,0,NULL,498e2533-8d86-401a-ad99-a93b5ec01d1c,2012-11-27 00:00:00.000,1954-07-06 00:00:00.000,M,113260,M,4,Partial College,Professional,0,1
15187,IN,0,NULL,Teresa,L,Diaz,NULL,0,NULL,0f3d7117-a750-4dee-bcbc-3fc0e6acad21,2012-11-01 00:00:00.000,1938-07-26 00:00:00.000,M,59751,F,1,Graduate Degree,Clerical,1,0
15188,IN,0,NULL,Dalton,P,Bailey,NULL,2,NULL,14c1286a-fcce-4460-a9c7-dd92ad7139d4,2013-12-30 00:00:00.000,1953-09-13 00:00:00.000,M,69816,M,3,Graduate Degree,Management,1,2
15189,IN,0,NULL,Teresa,NULL,Alvarez,NULL,0,NULL,117a99a9-6699-4c7c-ba13-43d361c847df,2014-03-26 00:00:00.000,1974-10-08 00:00:00.000,S,57812,F,0,Partial College,Clerical,1,1
15190,IN,0,NULL,Jeremy,NULL,Bailey,NULL,2,NULL,9eec82b7-43db-43b8-b13f-de9848a43214,2014-04-14 00:00:00.000,1973-11-06 00:00:00.000,M,64318,M,1,Graduate Degree,Skilled Manual,1,0
15191,IN,0,NULL,Teresa,L,Jimenez,NULL,0,NULL,104d2331-89be-4f0b-bd29-5567062e9811,2013-04-22 00:00:00.000,1965-09-21 00:00:00.000,S,81888,F,2,"Bachelors ",Professional,1,1
15192,IN,0,NULL,Carlos,C,Rivera,NULL,2,NULL,24ce21f4-018e-45d5-a47f-a49092d0ea36,2014-03-19 00:00:00.000,1929-04-08 00:00:00.000,M,57561,M,2,"Bachelors ",Professional,1,1
15193,IN,0,NULL,Angel,NULL,Rivera,NULL,0,NULL,49f08440-0c90-42e0-b377-d7481e86686d,2012-07-26 00:00:00.000,1954-04-17 00:00:00.000,M,97940,M,3,Partial High School,Skilled Manual,1,2
15194,IN,0,NULL,Isaiah,K,Rivera,NULL,1,NULL,d6c05118-110a-40fa-8f73-8b692995e6eb,2013-11-30 00:00:00.000,1978-04-01 00:00:00.000,M,53228,M,0,Partial College,Skilled Manual,1,1
15195,IN,0,NULL,Martin,NULL,Rienstra,NULL,0,NULL,a0450e12-01ea-40b7-8f86-ff3065224654,2014-02-20 00:00:00.000,1952-08-12 00:00:00.000,S,49196,M,3,Partial College,Professional,1,2
15196,IN,0,NULL,Evan,Y,Rivera,NULL,0,NULL,101ba185-7c1e-4c69-a4bf-7e06ecf0f81c,2013-02-18 00:00:00.000,1959-03-14 00:00:00.000,S,87331,M,1,"Bachelors ",Professional,1,1
15197,IN,0,NULL,Mason,M,Rivera,NULL,1,NULL,f8e6a3f6-a3b2-4b1c-90ff-e20645a14c75,2014-06-28 00:00:00.000,1965-04-03 00:00:00.000,M,114041,M,5,Partial College,Professional,1,3
15198,IN,0,NULL,Teresa,R,Munoz,NULL,0,NULL,c1b07a94-2544-4c58-ae82-8c6e600bb638,2014-05-28 00:00:00.000,1962-10-08 00:00:00.000,M,60844,F,1,Partial College,Skilled Manual,0,1
15199,IN,0,NULL,Isaac,D,Rivera,NULL,0,NULL,cf7529d9-461b-4433-b8c4-fa20bc4b1468,2013-08-31 00:00:00.000,1973-10-08 00:00:00.000,S,37377,M,0,Graduate Degree,Skilled Manual,0,0
15200,IN,0,NULL,Jesse,NULL,Rivera,NULL,0,NULL,3df7f73a-7a9f-4e56-b166-bb033d29e594,2013-09-29 00:00:00.000,1959-12-05 00:00:00.000,M,64790,M,4,Graduate Degree,Skilled Manual,0,0
15201,IN,0,NULL,Teresa,NULL,Alonso,NULL,2,NULL,2e67fb53-aa67-4832-966f-9cc4ee953537,2013-07-05 00:00:00.000,1960-06-11 00:00:00.000,M,70409,F,5,Partial College,Skilled Manual,1,3
15202,IN,0,NULL,Sean,D,Rivera,NULL,2,NULL,0a1e1314-52e4-4d53-8191-f166478a266e,2011-12-31 00:00:00.000,1958-08-06 00:00:00.000,M,101136,M,5,Graduate Degree,Professional,1,0
15203,IN,0,NULL,Timothy,A,Rivera,NULL,1,NULL,0869404b-27ae-4f50-9289-a832dff4d651,2014-04-05 00:00:00.000,1962-08-19 00:00:00.000,S,25648,M,1,Graduate Degree,Manual,1,0
15204,IN,0,NULL,Teresa,A,Romero,NULL,1,NULL,d5858397-f2d6-42d5-a8f0-09ccb9357e00,2013-12-31 00:00:00.000,1966-03-01 00:00:00.000,M,56834,F,1,"Bachelors ",Skilled Manual,1,2
15205,IN,0,NULL,Teresa,E,Navarro,NULL,2,NULL,caf2a62e-9466-4439-9906-5cc84ac85d4a,2013-12-30 00:00:00.000,1975-08-10 00:00:00.000,M,90482,F,0,"Bachelors ",Professional,0,3
15206,IN,0,NULL,Teresa,A,Gutierrez,NULL,1,NULL,5cae8156-0e2a-45d7-9cb5-9b08e9e3df71,2012-02-15 00:00:00.000,1969-07-05 00:00:00.000,M,48290,F,0,Graduate Degree,Clerical,1,0
15207,IN,0,NULL,Brian,A,Rivera,NULL,2,NULL,ca5e8adf-995a-4e27-a440-095ae6641833,2013-04-10 00:00:00.000,1964-05-17 00:00:00.000,S,43608,M,2,Partial College,Manual,1,0
15208,IN,0,NULL,Teresa,M,Torres,NULL,2,NULL,5a43b253-07cd-4091-8f89-64d0398be908,2014-04-30 00:00:00.000,1980-04-05 00:00:00.000,S,26154,F,0,Partial High School,Manual,0,2
15209,IN,0,NULL,Bryce,NULL,Rivera,NULL,2,NULL,3ac38131-4960-4867-a1f5-eb52b5343250,2014-01-25 00:00:00.000,1949-03-17 00:00:00.000,S,71692,M,2,Partial College,Professional,1,2
15210,IN,0,NULL,Nathaniel,M,Rivera,NULL,1,NULL,e89c0785-3a0b-474d-a75d-617e7bc650ea,2013-01-08 00:00:00.000,1966-04-14 00:00:00.000,S,93571,M,0,"Bachelors ",Professional,1,1
15211,IN,0,NULL,Chase,NULL,Rivera,NULL,1,NULL,1582583e-2c18-43d8-98de-f42809fc6cbd,2014-05-23 00:00:00.000,1970-03-17 00:00:00.000,S,35621,M,0,Partial College,Manual,0,1
15212,IN,0,NULL,Juan,L,Rivera,NULL,0,NULL,f3947935-5478-46f6-983d-27f07301264b,2014-01-13 00:00:00.000,1971-02-08 00:00:00.000,M,66563,M,1,Graduate Degree,Skilled Manual,1,0
15213,IN,0,NULL,Teresa,C,Dominguez,NULL,0,NULL,6f594b2e-3a39-4978-94ef-677256ed6367,2013-08-06 00:00:00.000,1961-09-13 00:00:00.000,M,25381,F,1,Graduate Degree,Clerical,1,0
15214,IN,0,NULL,Teresa,NULL,Gill,NULL,1,NULL,c560c0ac-9329-4805-bc2c-4f839e868ce8,2014-06-24 00:00:00.000,1965-07-14 00:00:00.000,M,88657,F,5,"Bachelors ",Professional,0,4
15215,IN,0,NULL,Cole,R,Rivera,NULL,0,NULL,31f4d854-aa23-49cc-8281-90d02143e8c8,2012-11-09 00:00:00.000,1956-01-24 00:00:00.000,M,58266,M,1,Partial College,Clerical,1,1
15216,IN,0,NULL,Teresa,NULL,Vazquez,NULL,0,NULL,8ded86f0-2a15-4cd2-ade8-d7976f9a9eb3,2012-03-11 00:00:00.000,1970-08-11 00:00:00.000,S,60115,F,2,Partial College,Clerical,1,0
15217,IN,0,NULL,Teresa,NULL,Blanco,NULL,2,NULL,a4f6818a-8801-4847-bfae-03e6026a2a9b,2012-12-25 00:00:00.000,1964-10-15 00:00:00.000,M,30738,F,3,High School,Manual,1,0
15218,IN,0,NULL,Teresa,NULL,Serrano,NULL,2,NULL,be9ea4b4-2a18-408b-ae42-33c39a6f1f14,2013-11-20 00:00:00.000,1956-05-20 00:00:00.000,M,61509,F,1,Partial College,Clerical,1,1
15219,IN,0,NULL,Jared,NULL,Rivera,NULL,0,NULL,0dfab38a-8aba-4f44-a9bd-5adb2e338c17,2014-04-06 00:00:00.000,1947-06-22 00:00:00.000,M,84811,M,5,"Bachelors ",Management,1,3
15220,IN,0,NULL,Bryan,NULL,Rivera,NULL,1,NULL,251a100b-48c0-45b8-99fe-2be561ca43dd,2013-04-19 00:00:00.000,1954-10-14 00:00:00.000,M,114564,M,3,High School,Professional,1,4
15221,IN,0,NULL,Teresa,NULL,Ramos,NULL,0,NULL,9de7f367-ed7f-4c4e-9fa0-d51926abb89a,2011-07-24 00:00:00.000,1973-04-21 00:00:00.000,S,52544,F,0,Graduate Degree,Skilled Manual,0,0
15222,IN,0,NULL,Garrett,NULL,Rivera,NULL,1,NULL,15262a12-cd7d-423f-b478-6b367732fa14,2013-07-17 00:00:00.000,1967-04-24 00:00:00.000,S,26273,M,1,Partial College,Manual,0,1
15223,IN,0,NULL,Steven,T,Rivera,NULL,0,NULL,495e096b-c503-4961-9b97-c7f98910d61e,2011-12-16 00:00:00.000,1975-02-10 00:00:00.000,S,84107,M,0,"Bachelors ",Professional,0,2
15224,IN,0,NULL,Paula,W,Ramos,NULL,0,NULL,32e67122-5d27-4c91-b74b-e94e0810cace,2014-01-25 00:00:00.000,1950-03-13 00:00:00.000,M,28616,F,2,Partial High School,Clerical,1,2
15225,IN,0,NULL,Teresa,L,Carlson,NULL,0,NULL,077e9acd-47dd-434c-bae3-a3da8a8a573f,2013-05-07 00:00:00.000,1979-02-04 00:00:00.000,S,49476,F,3,Partial College,Clerical,1,1
15226,IN,0,NULL,Adrian,NULL,Rivera,NULL,2,NULL,0af70ea0-26c6-45b3-b609-bb58ad46996f,2013-08-19 00:00:00.000,1954-04-13 00:00:00.000,M,40003,M,1,Partial College,Clerical,1,1
15227,IN,0,NULL,Xavier,NULL,Stewart,NULL,0,NULL,317b6714-d034-4baf-8e83-4a7d08ebdb56,2014-01-09 00:00:00.000,1972-03-07 00:00:00.000,M,86271,M,1,Graduate Degree,Skilled Manual,1,0
15228,IN,0,NULL,Dalton,L,Stewart,NULL,0,NULL,a73de82e-4702-4268-928d-c595c4bdc548,2014-01-28 00:00:00.000,1977-06-05 00:00:00.000,S,60906,M,0,Partial College,Skilled Manual,0,2
15229,IN,0,NULL,Jeremiah,NULL,Stewart,NULL,2,NULL,be1d3c3c-4374-481c-8877-76b7aabf3bc7,2013-09-07 00:00:00.000,1979-06-26 00:00:00.000,S,51256,M,0,Partial College,Clerical,0,1
15230,IN,0,NULL,Teresa,R,Rubio,NULL,0,NULL,67a0518a-e9cd-43df-854d-30bd61e5485a,2013-12-14 00:00:00.000,1969-02-05 00:00:00.000,S,18072,F,0,Partial College,Manual,0,1
15231,IN,0,NULL,Carlos,W,Sanchez,NULL,1,NULL,285d08eb-55a3-4cda-afbd-98d21a412f80,2013-07-29 00:00:00.000,1970-03-23 00:00:00.000,M,89298,M,1,Graduate Degree,Professional,1,0
15232,IN,0,NULL,Teresa,F,Ortega,NULL,2,NULL,dada9528-e4cb-4dda-abe3-911ad19732ed,2014-02-17 00:00:00.000,1970-05-25 00:00:00.000,M,59703,F,1,"Bachelors ",Skilled Manual,1,1
15233,IN,0,NULL,Isaiah,NULL,Sanchez,NULL,0,NULL,41e69a12-8b38-4e9d-86ca-4d3a463424f2,2012-05-31 00:00:00.000,1964-02-17 00:00:00.000,S,38235,M,0,"Bachelors ",Professional,0,1
15234,IN,0,NULL,Sabrina,D,Martin,NULL,0,NULL,e1056e3f-02ce-417d-acc7-988b25de88fc,2014-05-15 00:00:00.000,1961-05-21 00:00:00.000,M,40117,F,3,Graduate Degree,Clerical,1,0
15235,IN,0,NULL,Alex,K,Sanchez,NULL,0,NULL,22f1f145-4a28-45ae-aa95-4ceb8b428a45,2013-09-03 00:00:00.000,1957-10-07 00:00:00.000,S,105655,M,2,Partial College,Professional,1,1
15236,IN,0,NULL,Evan,R,Sanchez,NULL,0,NULL,229c0c8e-c831-4a67-a3bd-8e73591d8ec8,2014-04-27 00:00:00.000,1969-06-08 00:00:00.000,M,87710,M,1,Graduate Degree,Professional,1,0
15237,IN,0,NULL,Sabrina,A,Ruiz,NULL,1,NULL,fc1a9da7-8ebd-4df3-8b64-f069fd1dba19,2014-03-01 00:00:00.000,1959-01-05 00:00:00.000,M,104653,F,4,"Bachelors ",Management,1,0
15238,IN,0,NULL,Heidi,NULL,Suri,NULL,2,NULL,7ecd0f42-1db7-452e-b1e4-65f54fd985c9,2014-05-20 00:00:00.000,1973-07-09 00:00:00.000,S,75590,F,0,Partial College,Professional,1,2
15239,IN,0,NULL,Heidi,D,Kapoor,NULL,2,NULL,6a1619ae-b908-4993-8d46-e7aff65d3b3f,2013-02-01 00:00:00.000,1960-11-18 00:00:00.000,M,60847,F,3,Graduate Degree,Clerical,1,0
15240,IN,0,NULL,Mason,A,Sanchez,NULL,0,NULL,8ff4fd40-9148-4176-b149-98f3c7d412d2,2014-04-09 00:00:00.000,1959-03-07 00:00:00.000,S,62260,M,2,Partial College,Clerical,0,1
15241,IN,0,NULL,Damien,E,Beck,NULL,0,NULL,39325d8e-8bd0-49c7-b488-3152aa17c01b,2013-07-14 00:00:00.000,1942-02-26 00:00:00.000,S,54279,M,1,"Bachelors ",Clerical,0,0
15242,IN,0,NULL,Paula,M,Carlson,NULL,2,NULL,6e18475e-1d03-4dcf-96fe-95deba9dde2e,2012-07-20 00:00:00.000,1962-08-12 00:00:00.000,S,88937,F,5,Partial College,Professional,1,4
15243,IN,0,NULL,Heidi,H,Chandra,NULL,0,NULL,418b6cea-3735-46f7-8a77-b34a148c0ce7,2012-01-26 00:00:00.000,1961-05-27 00:00:00.000,S,36729,F,4,High School,Skilled Manual,1,3
15244,IN,0,NULL,Heidi,R,Patel,NULL,1,NULL,a5e1a752-2e8e-461f-bc2f-bdc7e529bfb5,2013-07-11 00:00:00.000,1973-09-02 00:00:00.000,S,35691,F,0,Graduate Degree,Skilled Manual,1,0
15245,IN,0,NULL,Isaac,NULL,Sanchez,NULL,0,NULL,0f7750f3-8093-41bf-9916-1ac1ba158493,2013-09-06 00:00:00.000,1979-11-04 00:00:00.000,S,58291,M,0,Partial College,Skilled Manual,1,1
15246,IN,0,NULL,Heidi,NULL,Vance,NULL,2,NULL,be60d4b5-2980-4b1b-9135-1fa6ad7246ad,2011-11-18 00:00:00.000,1968-08-23 00:00:00.000,M,45923,F,1,"Bachelors ",Clerical,1,0
15247,IN,0,NULL,Jesse,M,Sanchez,NULL,0,NULL,422897c6-0a86-4aca-9d7f-7695a6585d48,2013-01-24 00:00:00.000,1952-07-18 00:00:00.000,M,22810,M,3,Partial College,Manual,0,2
15248,IN,0,NULL,Sean,NULL,Sanchez,NULL,1,NULL,6555af4f-73b7-471f-a9ad-68da9dff8431,2012-05-22 00:00:00.000,1958-11-24 00:00:00.000,M,83351,M,4,Graduate Degree,Skilled Manual,1,0
15249,IN,0,NULL,Heidi,A,Malhotra,NULL,0,NULL,3f18f95e-544b-49ab-abc4-41acedfc6cd2,2014-05-07 00:00:00.000,1976-06-15 00:00:00.000,S,79739,F,0,"Bachelors ",Professional,1,3
15250,IN,0,NULL,Heidi,S,Sai,NULL,0,NULL,d9fd507e-c2f6-46ae-ae24-e877003f7d62,2013-11-13 00:00:00.000,1944-05-08 00:00:00.000,M,61340,F,4,"Bachelors ",Management,1,2
15251,IN,0,NULL,Timothy,NULL,Sanchez,NULL,1,NULL,787a64af-bb9d-4aac-b3cf-9fcce94a5e34,2014-04-08 00:00:00.000,1961-12-13 00:00:00.000,M,54115,M,4,High School,Skilled Manual,1,3
15252,IN,0,NULL,Patrick,W,Sanchez,NULL,0,NULL,d9ecadf5-5be9-4a24-8d33-fbc320822451,2013-12-26 00:00:00.000,1964-02-20 00:00:00.000,M,88342,M,3,"Bachelors ",Professional,1,2
15253,IN,0,NULL,Brian,F,Sanchez,NULL,0,NULL,9b1ba267-3e45-41db-a246-f88b78152e1d,2013-01-18 00:00:00.000,1963-10-15 00:00:00.000,M,41215,M,1,"Bachelors ",Skilled Manual,1,0
15254,IN,0,NULL,Heidi,Z,Arun,NULL,1,NULL,ac54bb41-f84b-4488-9abf-a8a8320d8b80,2011-08-27 00:00:00.000,1942-10-03 00:00:00.000,M,35307,F,1,"Bachelors ",Clerical,1,0
15255,IN,0,NULL,Heidi,NULL,Srini,NULL,0,NULL,1755e7c0-2e0f-4409-8fd0-3e16778ff59f,2014-04-27 00:00:00.000,1975-10-19 00:00:00.000,M,36716,F,0,Partial College,Clerical,0,1
15256,IN,0,NULL,Nathaniel,NULL,Sanchez,NULL,0,NULL,79718e6d-dd48-4f05-bd3c-8543430643a4,2014-05-24 00:00:00.000,1945-04-07 00:00:00.000,M,104739,M,5,Partial College,Professional,0,2
15257,IN,0,NULL,Chase,A,Sanchez,NULL,0,NULL,819f2e49-b3c2-4787-b87c-b442f9537341,2013-07-28 00:00:00.000,1976-05-02 00:00:00.000,S,50221,M,0,High School,Skilled Manual,0,2
15258,IN,0,NULL,Juan,J,Sanchez,NULL,2,NULL,d4fbfe0c-97a3-4721-ac0e-fcb0dc38492a,2013-09-29 00:00:00.000,1948-12-20 00:00:00.000,M,60921,M,2,Partial College,Professional,1,2
15259,IN,0,NULL,Heidi,M,Prasad,NULL,0,NULL,6dbf8ff2-04b7-4d09-9dec-0d47b77a4c64,2012-08-18 00:00:00.000,1972-08-19 00:00:00.000,S,13467,F,0,Partial High School,Manual,0,2
15260,IN,0,NULL,Sebastian,NULL,Sanchez,NULL,0,NULL,6b51ad7d-5189-4d0f-8e11-1fe83f5dd2ea,2014-03-19 00:00:00.000,1959-09-25 00:00:00.000,M,88583,M,1,Partial College,Skilled Manual,0,1
15261,IN,0,NULL,Heidi,T,Sara,NULL,0,NULL,c0542536-4a0e-4f76-9b36-aca45fbaadb3,2012-03-24 00:00:00.000,1963-02-12 00:00:00.000,S,13902,F,3,High School,Manual,1,3
15262,IN,0,NULL,Cole,NULL,Sanchez,NULL,0,NULL,3db4ba28-00a0-489c-845e-00a46fd7a47d,2014-06-09 00:00:00.000,1970-09-19 00:00:00.000,S,43666,M,2,Partial College,Clerical,1,2
15263,IN,0,NULL,Heidi,M,Rana,NULL,0,NULL,028ec19a-3343-4d7e-9333-53da58130b1e,2013-09-10 00:00:00.000,1966-12-10 00:00:00.000,S,39597,F,5,Partial High School,Manual,1,2
15264,IN,0,NULL,Heidi,L,Raman,NULL,0,NULL,a7d46afb-16ea-4251-9a04-d45122492089,2014-02-04 00:00:00.000,1950-09-19 00:00:00.000,M,71001,F,2,Partial College,Professional,1,1
15265,IN,0,NULL,Heidi,L,Subram,NULL,2,NULL,5eb4e49c-c45a-4850-8503-affbcccbff57,2012-08-08 00:00:00.000,1976-11-20 00:00:00.000,S,37349,F,0,High School,Manual,0,1
15266,IN,0,NULL,Jared,J,Sanchez,NULL,0,NULL,7144da25-b0a0-4897-a566-240d6731bf7c,2013-10-25 00:00:00.000,1941-03-24 00:00:00.000,M,37224,M,3,"Bachelors ",Management,1,2
15267,IN,0,NULL,Bryan,NULL,Sanchez,NULL,1,NULL,55a286bc-e2b5-42b9-9cab-af65d580af4d,2014-01-15 00:00:00.000,1967-02-20 00:00:00.000,S,53754,M,1,"Bachelors ",Clerical,0,1
15268,IN,0,NULL,Heidi,NULL,Mehta,NULL,0,NULL,7dea0f3d-e887-4820-b05d-28c8cbec541b,2013-02-01 00:00:00.000,1972-07-26 00:00:00.000,S,111900,F,0,"Bachelors ",Professional,0,3
15269,IN,0,NULL,Garrett,E,Sanchez,NULL,0,NULL,809b6642-fa27-48ca-a637-298aec2ec017,2013-04-01 00:00:00.000,1946-05-18 00:00:00.000,S,81472,M,4,"Bachelors ",Management,1,3
15270,IN,0,NULL,Steven,E,Sanchez,NULL,2,NULL,7a4f15ef-f2f7-4746-afb4-6e4956619d49,2014-04-10 00:00:00.000,1948-10-14 00:00:00.000,M,89991,M,2,Partial College,Professional,1,1
15271,IN,0,NULL,Heidi,R,Garcia,NULL,0,NULL,ef56d893-6907-4865-b41e-6c5da0f91db7,2014-06-13 00:00:00.000,1944-05-21 00:00:00.000,S,112491,F,5,"Bachelors ",Management,1,2
15272,IN,0,NULL,Adrian,L,Sanchez,NULL,2,NULL,74f7007b-d698-4e90-a973-06a1a51b407a,2013-09-15 00:00:00.000,1942-06-19 00:00:00.000,M,101225,M,5,"Bachelors ",Management,1,2
15273,IN,0,NULL,Cody,NULL,Sanchez,NULL,0,NULL,f9814a7d-87d2-4177-aab7-6121dd4a3bcc,2014-03-19 00:00:00.000,1969-10-03 00:00:00.000,M,87353,M,1,"Bachelors ",Skilled Manual,1,1
15274,IN,0,NULL,Charles,W,Sanchez,NULL,2,NULL,ea6696d6-64a4-4878-8679-486dc4857d10,2012-10-04 00:00:00.000,1972-11-06 00:00:00.000,S,85376,M,0,Partial College,Skilled Manual,0,2
15275,IN,0,NULL,Heidi,L,Fernandez,NULL,0,NULL,7788138a-dbd7-42a6-bc45-ef062df706dc,2013-10-07 00:00:00.000,1957-08-08 00:00:00.000,M,98535,F,2,High School,Professional,1,4
15276,IN,0,NULL,Heidi,NULL,Lopez,NULL,1,NULL,6c5980bd-0196-40d4-9309-a892e3226c31,2011-07-20 00:00:00.000,1951-08-07 00:00:00.000,S,64730,F,2,Partial College,Clerical,0,2
15277,IN,0,NULL,Devin,J,Sanchez,NULL,0,NULL,2b6576ca-80e2-4dd6-972c-9ef13951ec5a,2013-12-06 00:00:00.000,1971-08-20 00:00:00.000,M,77240,M,1,Graduate Degree,Skilled Manual,1,0
15278,IN,0,NULL,Heidi,L,Martinez,NULL,0,NULL,82e30718-294f-4896-9051-01f808931045,2013-12-27 00:00:00.000,1968-07-09 00:00:00.000,S,87659,F,0,"Bachelors ",Professional,0,1
